t,q,tau
54.444,-1.212214697,120.9672632
54.448,-1.211621051,118.0141847
54.452,-1.210997815,115.0923476
54.456,-1.210616487,94.95755201
54.46,-1.210374369,91.32466848
54.464,-1.209880761,90.20084003
54.468,-1.209114884,89.43303385
54.472,-1.208231987,88.49846802
54.476,-1.207128752,100.0661205
54.48,-1.206079826,96.98011088
54.484,-1.205280603,94.79752485
54.488,-1.204603225,92.74457476
54.492,-1.203938333,90.82891158
54.496,-1.203264587,90.01956348
54.5,-1.202599388,90.3294381
54.504,-1.201959236,90.74373184
54.508,-1.20134766,91.22763252
54.512,-1.200761857,91.7624877
54.516,-1.200201589,92.38243662
54.52,-1.199672911,93.07359449
54.524,-1.199187083,93.8136701
54.528,-1.198753045,94.69180756
54.532,-1.198366975,95.97644038
54.536,-1.198027651,97.22655947
54.54,-1.197740795,98.47267287
54.544,-1.197506439,99.74241021
54.548,-1.197316596,101.049246
54.552,-1.197160177,102.4228283
54.556,-1.197028168,103.8981633
54.56,-1.196916585,105.4554421
54.564,-1.196826339,107.0998902
54.568,-1.19676167,108.8271664
54.572,-1.196728741,110.6554084
54.576,-1.196734198,112.5699187
54.58,-1.196783867,114.554418
54.584,-1.196881735,116.599061
54.588,-1.197029691,118.6741703
54.592,-1.197228148,120.7845332
54.596,-1.197475734,122.9443093
54.6,-1.197769093,125.1589454
54.604,-1.19810371,127.4304657
54.608,-1.198474919,129.7575553
54.612,-1.198878534,132.1348492
54.616,-1.199310896,134.5319815
54.62,-1.199768871,136.9256831
54.624,-1.200249695,139.3208879
54.628,-1.200750148,141.7130153
54.632,-1.201265925,144.0939036
54.636,-1.201791766,146.4566932
54.64,-1.202325361,146.3642399
54.644,-1.202863736,146.6281828
54.648,-1.203402591,147.7046216
54.652,-1.203935748,149.6914662
54.656,-1.204454479,152.6457335
54.66,-1.204949954,156.5579879
54.664,-1.205416667,161.4536894
54.668,-1.205855143,166.3449256
54.672,-1.206274197,168.7654789
54.676,-1.206685327,170.8016567
54.68,-1.207097369,172.5777696
54.684,-1.207510945,174.1504174
54.688,-1.207918229,175.5989647
54.692,-1.208307348,176.9854311
54.696,-1.208667297,178.3177645
54.7,-1.208990735,179.5943509
54.704,-1.209273968,180.8353337
54.708,-1.209515569,182.0549208
54.712,-1.209715268,183.2614202
54.716,-1.209873031,184.4363893
54.72,-1.209988515,185.5674864
54.724,-1.210060843,186.6475264
54.728,-1.210088466,187.6740251
54.732,-1.210069318,188.6448614
54.736,-1.210000976,189.5694415
54.74,-1.209881049,190.4719156
54.744,-1.209707456,191.3583138
54.748,-1.209477916,192.1091158
54.752,-1.209191953,192.8760389
54.756,-1.208849132,193.5631883
54.76,-1.20844886,194.2229136
54.764,-1.207990714,194.8884038
54.768,-1.207468532,198.4930957
54.772,-1.206875278,202.4587981
54.776,-1.20620661,205.562646
54.78,-1.205461412,207.3219153
54.784,-1.204644937,206.5928855
54.788,-1.203769871,203.6289147
54.792,-1.202838587,197.7727502
54.796,-1.201852873,190.8578682
54.8,-1.200826772,188.0472521
54.804,-1.199759595,186.1876568
54.808,-1.198638714,184.6763566
54.812,-1.197458541,183.3313992
54.816,-1.196220695,182.1156192
54.82,-1.194930347,180.9894546
54.824,-1.193594846,179.9084314
54.828,-1.192223174,178.8286017
54.832,-1.190824332,177.723273
54.836,-1.189404971,176.5730564
54.84,-1.187968128,175.372862
54.844,-1.186513723,174.1295886
54.848,-1.185040035,172.8579435
54.852,-1.183545086,171.5746016
54.856,-1.182027463,170.2926303
54.86,-1.180486648,169.0186319
54.864,-1.178923132,167.7524625
54.868,-1.177338441,166.4938519
54.872,-1.175734957,165.2392866
54.876,-1.174115567,163.9847994
54.88,-1.172483218,162.7282067
54.884,-1.170840523,161.4702815
54.888,-1.169189525,160.2150114
54.892,-1.167531651,158.9699195
54.896,-1.165867804,157.7492614
54.9,-1.164198561,156.5878243
54.904,-1.16252416,155.4396575
54.908,-1.160844806,154.3414517
54.912,-1.15916087,153.3054868
54.916,-1.157471827,151.600728
54.92,-1.155782267,150.0535109
54.924,-1.154097119,148.8851824
54.928,-1.152690554,134.1444815
54.932,-1.151155243,141.60719
54.936,-1.149235289,141.3399998
54.94,-1.147199007,140.8463717
54.944,-1.145236683,140.2374491
54.948,-1.143366757,138.1158804
54.952,-1.141585432,130.169495
54.956,-1.139839046,126.0772615
54.96,-1.138042068,124.4919849
54.964,-1.136155641,123.2273035
54.968,-1.134164639,122.2153029
54.972,-1.132055426,121.0901858
54.976,-1.129818548,120.05342
54.98,-1.127458146,118.8394718
54.984,-1.124994316,117.3521365
54.988,-1.122453009,115.8259026
54.992,-1.119858923,114.3423096
54.996,-1.117230589,112.9608725
55,-1.114575261,111.512182
55.004,-1.111895053,109.4148623
55.008,-1.109185416,107.0851486
55.012,-1.106434366,104.7109022
