t,q_ll4_kne_pit,tau_ll4_kne_pit,q,tau
8.592,-1.299263955,60.31320932,-1.660993687,-5.367369761
8.596,-1.298184105,60.34239978,-1.655222382,-5.600457131
8.6,-1.297035653,60.24628988,-1.64918859,-5.851262638
8.604,-1.295820857,60.06623881,-1.642901541,-6.10682769
8.608,-1.294540593,59.8342609,-1.63637112,-6.362872218
8.612,-1.293194956,59.57252691,-1.629607565,-6.617568966
8.616,-1.291783968,59.29584673,-1.622621285,-6.870082202
8.62,-1.290307945,59.0131576,-1.615422759,-7.119990677
8.624,-1.288767654,58.72916215,-1.608022478,-7.367088934
8.628,-1.28716445,58.44523349,-1.600430931,-7.61141308
8.632,-1.285500413,58.16182279,-1.5926586,-7.853123983
8.636,-1.283778443,57.87937557,-1.584715976,-8.09237311
8.64,-1.282002267,57.59718053,-1.576613566,-8.329258619
8.644,-1.280176364,57.31435234,-1.56836191,-8.563848853
8.648,-1.27830579,57.02980634,-1.5599716,-8.796191626
8.652,-1.276395924,56.74233847,-1.551453313,-9.026316661
8.656,-1.274452171,56.45075347,-1.542817831,-9.254235607
8.66,-1.272479687,56.15396368,-1.534076075,-9.4799202
8.664,-1.270483167,55.85111079,-1.525239123,-9.70344227
8.668,-1.268466719,55.54142534,-1.516318236,-9.924796336
8.672,-1.266433853,55.22553427,-1.507324864,-10.14402666
8.676,-1.264387549,54.90413856,-1.498270656,-10.36120957
8.68,-1.262330374,54.57801796,-1.489167462,-10.57640682
8.684,-1.260264639,54.2478325,-1.480027329,-10.7897224
8.688,-1.258192549,53.91424751,-1.470862504,-11.00129143
8.692,-1.256116328,53.57783443,-1.461685434,-11.21127717
8.696,-1.254038285,53.23860168,-1.452508767,-11.41985809
8.7,-1.251960842,52.89643165,-1.443345364,-11.62722301
8.704,-1.249886536,52.55157088,-1.434208302,-11.83358767
8.708,-1.24781799,52.20318287,-1.425110893,-12.03911369
8.712,-1.245757895,51.85024582,-1.416066695,-12.24399526
8.716,-1.243708983,51.49200396,-1.407089531,-12.44842989
8.72,-1.241674034,51.12791053,-1.398193498,-12.65259523
8.724,-1.239655898,50.75766647,-1.389392977,-12.85665039
8.728,-1.237657532,50.38121403,-1.380702631,-13.06073923
8.732,-1.235682027,49.99804161,-1.372137414,-13.26460926
8.736,-1.233732623,49.60732895,-1.36371256,-13.46777632
8.74,-1.231812702,49.21169959,-1.355443584,-13.67181896
8.744,-1.229925748,48.81165739,-1.347346278,-13.87694604
8.748,-1.228075282,48.40747682,-1.339436703,-14.08333726
8.752,-1.22626479,47.99931519,-1.331731188,-14.29116856
8.756,-1.224497665,47.58725256,-1.32424632,-14.50062202
8.76,-1.222777156,47.17132462,-1.316998938,-14.71188065
8.764,-1.221106342,46.75009473,-1.31000612,-14.92424299
8.768,-1.21948813,46.32369437,-1.303285171,-15.13760386
8.772,-1.217925266,45.90405271,-1.296853587,-15.35312594
8.776,-1.216420374,45.47244119,-1.290729041,-15.57060014
8.78,-1.214976735,45.03680074,-1.284929354,-15.7908916
8.784,-1.213851146,31.06936906,-1.279145248,0.996220783
8.788,-1.212888396,35.87737375,-1.273007581,1.328125225
8.792,-1.211767902,38.20723558,-1.266489312,1.443276042
8.796,-1.21054901,39.56281847,-1.259566173,1.500456512
8.8,-1.209326213,40.51796362,-1.252217443,1.664264171
8.804,-1.208157322,40.63531776,-1.244416699,2.53485733
8.808,-1.207058322,40.41899004,-1.236128468,3.535377594
8.812,-1.20603016,39.93775598,-1.227313485,4.636356495
8.816,-1.205149534,39.23958543,-1.217924611,5.837889205
8.82,-1.204462866,38.35767272,-1.207911773,7.1457687
8.824,-1.203748952,37.30458848,-1.200636215,8.519315565
8.828,-1.202701645,36.25516855,-1.199142501,9.852202847
8.832,-1.201406774,35.5409911,-1.199048791,9.139701395
8.836,-1.19995324,34.12281664,-1.198799968,5.999109569
8.84,-1.198435353,32.30428724,-1.198055655,4.448225276
8.844,-1.196932963,30.74658636,-1.196758542,4.397847805
8.848,-1.19548179,29.57406142,-1.194961248,5.012014561
8.852,-1.194076168,28.56945329,-1.19283499,6.033254454
8.856,-1.192690845,27.70420271,-1.190538023,7.203915179
8.86,-1.191296508,26.84642141,-1.188237884,8.42565356
8.864,-1.189849692,25.94910759,-1.186528412,9.633563956
8.868,-1.188353932,24.95232534,-1.185165072,10.83398823
8.872,-1.186825643,24.14984119,-1.183868465,11.45071538
8.876,-1.185280343,23.37356693,-1.182534459,12.17658813
8.88,-1.183732738,22.64185508,-1.181139499,13.08235518
8.884,-1.18218922,21.94414691,-1.179723531,14.08241007
8.888,-1.180648701,21.24841321,-1.178326084,15.11974581
8.892,-1.179106103,20.52357256,-1.176969382,16.14527435
8.896,-1.177555543,19.75951065,-1.175663111,17.13449978
8.9,-1.176077127,18.95293718,-1.174404781,18.09023605
8.904,-1.174770312,18.11767225,-1.173184995,19.01107249
8.908,-1.173650421,17.27473731,-1.171995695,19.83712217
8.912,-1.172591835,16.42407382,-1.170838149,20.58596594
8.916,-1.171548247,15.60557737,-1.169712204,21.21736922
8.92,-1.170515016,14.92356089,-1.168616214,21.7443494
8.924,-1.169496385,14.34374965,-1.167547751,22.22464283
8.928,-1.168493583,13.82481182,-1.166504145,22.69658534
8.932,-1.167504346,13.33417366,-1.165483339,23.18585598
8.936,-1.16652575,12.85550111,-1.164484418,23.70295785
8.94,-1.165556574,12.37161881,-1.163507337,24.25861312
8.944,-1.164598092,11.86710097,-1.16255234,24.85925378
8.948,-1.163653482,11.33495052,-1.161619568,25.4996136
8.952,-1.162726544,10.7678616,-1.160708962,26.17499425
8.956,-1.161821555,10.14070099,-1.159820189,26.89875257
8.96,-1.160954877,9.446883469,-1.158951705,27.6686091
8.964,-1.160138924,8.696352682,-1.158101605,28.4712005
8.968,-1.15938119,7.891174415,-1.157268541,29.29360366
8.972,-1.15867293,7.041977971,-1.156452517,30.12846998
8.976,-1.157989695,6.177432893,-1.155655113,30.95396539
8.98,-1.157306251,5.286885306,-1.154878097,31.80580527
8.984,-1.156607546,4.419949712,-1.154122662,32.64353079
8.988,-1.155887722,3.5924415,-1.153389423,33.46120425
8.992,-1.155147099,2.844986893,-1.152678394,34.22508863
8.996,-1.154388651,2.287663344,-1.151989265,34.82376589
9,-1.153615971,1.789105,-1.151321444,35.38403711
9.004,-1.152860877,1.36185234,-1.150673273,35.86903808
9.008,-1.152122577,1.007459557,-1.150048097,36.30600324
9.012,-1.151373775,1.009908437,-1.14945274,36.41085797
9.016,-1.150646705,1.014373904,-1.148884174,36.52975516
9.02,-1.149986325,1.021079183,-1.148332837,36.63974381
9.024,-1.149366125,1.024908452,-1.147795523,36.79575082
9.028,-1.149129383,-18.35323774,-1.146899439,55.2527812
9.032,-1.149507184,-20.08276214,-1.145874068,46.88193422
9.036,-1.150533976,-20.0414684,-1.1451813,39.88597926
9.04,-1.152266408,-20.97787241,-1.144794661,36.87929472
9.044,-1.154747245,-20.88025155,-1.144575648,33.88905451
9.048,-1.157995478,-20.59247266,-1.144488869,31.40958747
9.052,-1.162003776,-20.07830652,-1.144627328,29.56791439
9.056,-1.166746515,-19.30096569,-1.145028479,28.27804905
9.06,-1.17217971,-18.26871735,-1.145680703,27.49995263
9.064,-1.178243143,-17.13265145,-1.14655376,27.02855862
9.068,-1.184866562,-16.43580144,-1.147647124,28.01187436
9.072,-1.191989322,-16.65602994,-1.148951318,30.81585825
9.076,-1.199569743,-16.30841517,-1.150395686,32.4404787
9.08,-1.207572184,-15.98192273,-1.15192238,33.64904678
9.084,-1.215964248,-15.66485711,-1.153496506,34.58500354
9.088,-1.224715431,-15.37912902,-1.155112106,35.71911068
9.092,-1.233796542,-15.10554646,-1.156777971,36.72836176
9.096,-1.243179343,-14.83872256,-1.158503725,37.66125947
9.1,-1.252836761,-14.57582716,-1.1602948,38.5258308
9.104,-1.262742924,-14.31592215,-1.162150609,39.32632933
9.108,-1.272873111,-14.05886089,-1.164065205,40.07239548
9.112,-1.28320369,-13.80429095,-1.166028822,40.76892252
9.116,-1.293712046,-13.5522452,-1.168029293,41.4290951
9.12,-1.30437651,-13.30243655,-1.170052985,42.06261931
9.124,-1.315176267,-13.0541691,-1.172085262,42.67993789
9.128,-1.326091239,-12.80661637,-1.174110704,43.29483449
9.132,-1.337101996,-12.55891689,-1.176113323,43.91062547
9.136,-1.348189223,-12.31058492,-1.178087917,44.52857262
9.14,-1.359322367,-12.06189676,-1.180301307,45.15968796
9.144,-1.370471707,-11.81313354,-1.182979595,45.81125227
9.148,-1.38162825,-11.55033029,-1.185887308,46.34147959
9.152,-1.392783519,-11.30092322,-1.188845656,46.71984353
9.156,-1.403923701,-11.08267967,-1.191825213,47.12583911
9.16,-1.415032646,-10.87061621,-1.194868509,47.50250207
9.164,-1.426096259,-10.65860746,-1.197990545,47.8427115
9.168,-1.437104736,-10.44117605,-1.201135231,48.11884793
9.172,-1.448049714,-10.22320215,-1.204235842,48.37195223
9.176,-1.458922474,-10.0031779,-1.207236546,48.67850046
9.18,-1.469712706,-9.778004345,-1.210111079,49.09875071
9.184,-1.480406405,-9.540769121,-1.21290301,49.62158378
9.188,-1.490984729,-9.291517093,-1.215728802,50.23596285
9.192,-1.501434256,-9.023010135,-1.218565797,50.88333757
9.196,-1.511741121,-8.750703948,-1.221406523,51.47893629
9.2,-1.521890965,-8.473632918,-1.224257888,52.04858029
9.204,-1.531869605,-8.19241292,-1.227127642,52.57931889
9.208,-1.541663557,-7.906772223,-1.230015948,53.05557692
9.212,-1.551260193,-7.618129982,-1.232914409,53.47081347
9.216,-1.560647638,-7.327688979,-1.235809603,53.84048393
9.22,-1.569814487,-7.035878268,-1.238687409,54.18778694
9.224,-1.578749518,-6.742779809,-1.241536121,54.53817257
9.228,-1.587441481,-6.44816755,-1.244347675,54.90945313
9.232,-1.595878967,-6.151741334,-1.247117288,55.3180526
9.236,-1.60405036,-5.852964745,-1.249842388,55.76083486
9.24,-1.6119439,-5.55153438,-1.25252116,56.22333024
9.244,-1.619547721,-5.248717635,-1.255150761,56.73192331
9.248,-1.62685254,-5.091576468,-1.25772402,57.26575442
9.252,-1.633855022,-5.093385082,-1.260231354,57.72452515
9.256,-1.64055624,-5.128696256,-1.262665585,57.99875962
9.26,-1.64695873,-5.177270736,-1.265027887,58.15153921
9.264,-1.653066323,-5.229478491,-1.267308773,58.23134659
9.268,-1.658883869,-5.281133708,-1.269481312,58.25821773
9.272,-1.664415451,-5.332623764,-1.27153583,58.2709303
9.276,-1.669664188,-5.38225589,-1.273487977,58.29779581
9.28,-1.6746332,-5.425464258,-1.275344161,58.32899613
9.284,-1.679325336,-5.464323007,-1.277108462,58.36980943
9.288,-1.683743055,-5.499330155,-1.278786856,58.42116997
9.292,-1.687888435,-5.530957304,-1.280387193,58.48405975
9.296,-1.691763264,-5.559287853,-1.281917616,58.55218354
9.3,-1.695369141,-5.584255735,-1.283384986,58.61840236
9.304,-1.698707556,-5.605707212,-1.284793967,58.67618772
9.308,-1.701779923,-5.623105213,-1.286146793,58.72111834
9.312,-1.704587596,-5.63649695,-1.287443633,58.74973248
9.316,-1.70713186,-5.645689507,-1.288683229,58.76643383
9.32,-1.709413876,-5.650525056,-1.289863566,58.77718859
9.324,-1.711434627,-5.650940418,-1.290982463,58.78830406
9.328,-1.713194867,-5.647015509,-1.292037918,58.80527232
9.332,-1.714695104,-5.638130163,-1.293028194,58.82556348
9.336,-1.715935606,-5.625759718,-1.293951424,58.85618247
9.34,-1.716916408,-5.610336824,-1.294805342,58.89887294
9.344,-1.717637325,-5.591859692,-1.29558728,58.95179857
9.348,-1.718097975,-5.57040319,-1.296294209,59.01275462
9.352,-1.718297729,-5.544303273,-1.296922969,59.08374899
9.356,-1.718235704,-5.515349822,-1.297470586,59.16246371
9.36,-1.717910849,-5.484610765,-1.297934587,59.24193299
9.364,-1.717318987,-5.254160471,-1.298316477,59.11762019
9.368,-1.71644849,-4.781940061,-1.298619371,58.99043483
9.372,-1.715284552,-4.42266608,-1.298838307,59.17602147
9.376,-1.713816106,-4.221516661,-1.298964678,59.50531146
9.38,-1.71203747,-4.199529409,-1.298994261,59.87197685
9.384,-1.709949372,-4.365958301,-1.29892678,60.22288094
9.388,-1.707559511,-4.71743395,-1.298764014,60.43413515
9.392,-1.704882852,-5.290837988,-1.298509916,60.5733715
9.396,-1.701933691,-5.552488693,-1.298177174,60.2705798
9.4,-1.698718141,-5.577776587,-1.297776432,59.91360645
9.404,-1.695237627,-5.550872862,-1.297307636,59.7180916
9.408,-1.691491526,-5.502058847,-1.296767459,59.65084351
9.412,-1.687477894,-5.443280306,-1.296154296,59.67645393
9.416,-1.68319391,-5.379530935,-1.29546805,59.77686839
9.42,-1.678636119,-5.306402225,-1.294708785,59.82048162
9.424,-1.673800682,-5.230317599,-1.293877002,59.89184431
9.428,-1.668683595,-5.151303829,-1.292972886,59.96902569
9.432,-1.663285067,-5.344697003,-1.291992107,60.190044
9.436,-1.657611207,-5.582753749,-1.290933162,60.23329264
9.44,-1.651670108,-5.838896404,-1.289799245,60.15223145
9.444,-1.645471034,-6.099813915,-1.288592847,59.98641457
9.448,-1.639023908,-6.361330792,-1.287314919,59.76650444
9.452,-1.632339022,-6.621672862,-1.285965702,59.51389827
9.456,-1.625426847,-6.880132023,-1.284545618,59.24320488
9.46,-1.618297935,-7.136443575,-1.283055771,58.96340648
9.464,-1.610962875,-7.390480858,-1.281498087,58.68050657
9.468,-1.603432263,-7.642152396,-1.27987533,58.39765033
9.472,-1.595716697,-7.891386698,-1.278191046,58.11599212
9.476,-1.587826781,-8.138124493,-1.276449476,57.83533034
9.48,-1.579773137,-8.382317043,-1.27465538,57.55458879
9.484,-1.571566432,-8.623928396,-1.272813819,57.27222604
9.488,-1.5632174,-8.862939079,-1.270929902,56.98659967
9.492,-1.554736871,-9.099349088,-1.269008549,56.69627224
9.496,-1.546135798,-9.333179135,-1.267054311,56.40023249
9.5,-1.537425275,-9.564467387,-1.26507126,56.09790249
9.504,-1.528616553,-9.793260337,-1.263062964,55.78895955
9.508,-1.519721046,-10.01964412,-1.261032552,55.47441123
9.512,-1.510750342,-10.24372468,-1.258982801,55.15526423
9.516,-1.501716199,-10.4656204,-1.256916257,54.83251663
9.52,-1.492630549,-10.68546566,-1.254835347,54.50702901
9.524,-1.4835055,-10.90341087,-1.252742479,54.1793848
9.528,-1.474353339,-11.11962089,-1.250640112,53.84980508
9.532,-1.465186542,-11.3342662,-1.248530779,53.51784623
9.536,-1.456017785,-11.54752027,-1.2464171,53.18289265
9.54,-1.446859956,-11.75956973,-1.244301775,52.84450891
9.544,-1.437726174,-11.97060577,-1.242187563,52.50205528
9.548,-1.4286298,-12.18081351,-1.240077277,52.15490371
9.552,-1.419584451,-12.39037026,-1.237973781,51.80255572
9.556,-1.410604012,-12.59944394,-1.235880011,51.44469102
9.56,-1.401702638,-12.8081932,-1.233798994,51.08116756
9.564,-1.392894763,-13.01676947,-1.231733867,50.71198687
9.568,-1.384195103,-13.22532081,-1.229687879,50.33724037
9.572,-1.375618654,-13.43399711,-1.227664384,49.95705284
9.576,-1.367180694,-13.64253428,-1.225666806,49.57083625
9.58,-1.358896786,-13.85067833,-1.2236986,49.17792026
9.584,-1.350782773,-14.05988812,-1.221763206,48.78041261
9.588,-1.342854777,-14.27042071,-1.219863995,48.37853483
9.592,-1.335129203,-14.48251086,-1.218004228,47.97238056
9.596,-1.327622722,-14.69638748,-1.216187029,47.56204778
9.6,-1.320352272,-14.91227603,-1.214415392,47.14767351
9.604,-1.313335042,-15.13038852,-1.2126922,46.72943257
9.608,-1.306588455,-15.34963945,-1.211020254,46.30540709
9.612,-1.300130153,-15.57071436,-1.209402318,45.87657485
9.616,-1.293977955,-15.7944176,-1.207841147,45.45368234
9.62,-1.288149836,-16.02052479,-1.206339505,45.02232569
9.624,-1.282337166,0.893272772,-1.205145709,31.13330811
9.628,-1.276171326,1.2220494,-1.204105207,35.92090796
9.632,-1.26962442,1.334523605,-1.202917505,38.24669597
9.636,-1.262672488,1.390495595,-1.201631889,39.60669817
9.64,-1.25529334,1.667312686,-1.200344492,40.45880099
9.644,-1.247458588,2.556455284,-1.199113175,40.55159861
9.648,-1.23913233,3.559965891,-1.197952935,40.32201255
9.652,-1.230275047,4.661599816,-1.196866505,39.82780677
9.656,-1.220839042,5.883112973,-1.195936719,39.0990256
9.66,-1.210774372,7.216042978,-1.195193022,38.18291075
9.664,-1.200031651,8.587305433,-1.194551146,37.12093307
9.668,-1.191076385,9.930287553,-1.193809602,36.0497139
9.672,-1.188860627,11.33658672,-1.192627285,34.94729951
9.676,-1.188729706,11.60478407,-1.191135643,33.97613445
9.68,-1.188578756,8.311435433,-1.189471373,32.90670638
9.684,-1.187923393,6.069163417,-1.187742282,31.20035856
9.688,-1.186684375,5.672858316,-1.186036216,29.58974539
9.692,-1.18492427,6.062875252,-1.184390497,28.42104161
9.696,-1.182804595,6.939863934,-1.182797581,27.42990125
9.7,-1.180485485,8.035001833,-1.181230141,26.55155841
9.704,-1.178060331,9.152486397,-1.179661254,25.74179361
9.708,-1.175591052,10.27062574,-1.17807327,24.90073585
9.712,-1.173579424,11.38443396,-1.176437981,24.00149185
9.716,-1.172129169,12.50008313,-1.174749779,23.04107442
9.72,-1.170880328,13.14953179,-1.173029525,22.20435962
9.724,-1.169634184,13.62629789,-1.171294482,21.53811185
9.728,-1.168276958,14.32156827,-1.169561384,20.88975486
9.732,-1.166767696,15.16441518,-1.167842194,20.2618226
9.736,-1.165167422,16.14624925,-1.166171226,19.6180424
9.74,-1.163622199,17.21866251,-1.16465718,18.95520112
9.744,-1.162159383,18.2459088,-1.16335875,18.29422244
9.748,-1.160762551,19.1721315,-1.162158317,17.54731595
9.752,-1.159424447,19.89775686,-1.160981114,16.74971412
9.756,-1.158140806,20.47946525,-1.159813026,16.01273876
9.76,-1.156906568,20.97899269,-1.158658769,15.34877359
9.764,-1.155714769,21.46935265,-1.157522528,14.70959649
9.768,-1.154557923,21.98101934,-1.15640405,14.07982579
9.772,-1.153429639,22.52460085,-1.155300864,13.46428663
9.776,-1.152325224,23.10538505,-1.154211118,12.86856725
9.78,-1.151241665,23.72535274,-1.153134957,12.29124079
9.784,-1.150177478,24.378375,-1.152074464,11.72776694
9.788,-1.149132628,25.03995912,-1.151032693,11.18429548
9.792,-1.148108248,25.72411089,-1.150012618,10.62865757
9.796,-1.147105691,26.45769493,-1.149019759,10.01428773
9.8,-1.146125211,27.23126017,-1.14807104,9.338059589
9.804,-1.145166487,28.02804655,-1.147183622,8.607467607
9.808,-1.144229767,28.83821774,-1.146355266,7.818970556
9.812,-1.143316416,29.63987192,-1.145562099,7.001033002
9.816,-1.14242776,30.43720754,-1.144776628,6.167885682
9.82,-1.141564503,31.21716288,-1.143980647,5.349035036
9.824,-1.140726669,31.97912988,-1.143166052,4.561731433
9.828,-1.139913585,32.75222717,-1.142332331,3.786473451
9.832,-1.139124188,33.49683331,-1.141482792,3.06458875
9.836,-1.138357324,34.2174728,-1.140621559,2.384466181
9.84,-1.137611941,34.83153972,-1.139758745,1.824605034
9.844,-1.136886311,35.22411269,-1.13893457,1.490840866
9.848,-1.136184888,35.70233977,-1.138129869,1.094143175
9.852,-1.135511439,35.80178939,-1.13737788,1.097139253
9.856,-1.134864573,35.92221158,-1.136664277,1.102250788
9.86,-1.134240564,35.98497206,-1.135969723,1.10584244
9.864,-1.133636224,36.10748613,-1.13529714,1.107693535
9.868,-1.132679622,57.44824405,-1.135012136,-18.59478753
9.872,-1.131578714,49.52757003,-1.135353033,-20.29682904
9.876,-1.130789694,42.74815439,-1.136354165,-20.45751719
9.88,-1.130293723,39.91902216,-1.138077947,-21.56677129
9.884,-1.129962199,36.89423614,-1.140577475,-21.7167957
9.888,-1.129749466,34.24596631,-1.143886233,-21.66580169
9.892,-1.129750883,32.05906115,-1.14801143,-21.35523304
9.896,-1.130055192,30.13821344,-1.152938912,-20.73993298
9.9,-1.130669229,28.55873716,-1.158636974,-19.80855319
9.904,-1.131559577,27.32933883,-1.165053954,-18.59020538
9.908,-1.132712139,26.43248443,-1.17211585,-16.8482348
9.912,-1.134103165,28.78407208,-1.179752441,-16.82895449
9.916,-1.135649535,30.17579844,-1.187915784,-16.28650651
9.92,-1.137294569,31.26298476,-1.196563557,-15.79398866
9.924,-1.139007433,32.08331746,-1.205656574,-15.31339352
9.928,-1.140781337,32.7706469,-1.215157528,-14.85282629
9.932,-1.142623886,33.56732593,-1.225030709,-14.41164398
